Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Manufacturer
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDU3NjMyNDYxNzkwNzQ6MTY5MDEyNzc4ODpzcF9tdGY6MzAwMDAzMTAyMTE5NTMyOjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB085GDV195%2Fref%3Dsr_1_499_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127788%26sprefix%3Dba%252Caps%252C283%26sr%3D8-499-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black Color  ,"3,499",4.0 out of 5 stars,47,"EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black ColorThis bag has 2 Sets of massagers for maximum relaxation of the upper and lower back. It has an Internal Organization panel, a Top Carry Handle and a Heavy Duty Reversible Zipper and can be powered using a Power Bank (10000 mAh recommended); This bag has an adjustable torso and can be custom adjusted to different heights for perfect placement of the massagers on upper and lower backs. It fits most 15.6-inch laptopsWarranty Description: 1 Year Warranty Against Manufacturing Defects",,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDU3NjMyNDYxNzkwNzQ6MTY5MDEyNzc4ODpzcF9tdGY6MzAwMDExMTY2ODM4NzMyOjowOjo&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_500_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127788%26sprefix%3Dba%252Caps%252C283%26sr%3D8-500-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black  ,"3,499",5.0 out of 5 stars,2,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go.",B097JLZBK3,Safari
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDU3NjMyNDYxNzkwNzQ6MTY5MDEyNzc4ODpzcF9idGY6MjAxMjU4OTk5MjA2OTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_501_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127788%26sprefix%3Dba%252Caps%252C283%26sr%3D8-501-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","1,800",4.3 out of 5 stars,66,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",B0BWNBQXDZ,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDU3NjMyNDYxNzkwNzQ6MTY5MDEyNzc4ODpzcF9idGY6MzAwMDE0NTk0MDAxNjMyOjowOjo&url=%2FElegant-Leatherette-Waterproof-Backpack-Business%2Fdp%2FB0C4GVK22X%2Fref%3Dsr_1_502_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127788%26sprefix%3Dba%252Caps%252C283%26sr%3D8-502-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack  ,799,5.0 out of 5 stars,5,Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacksWaterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain,BLCK-Black,B0C4GVK22X
https://aax-eu.amazon.in/x/c/RDuA4wzJ7oZohHYNHPZTSmwAAAGJg3driAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDiTsqZ/https://www.amazon.in/JD-Expandable-Waterproof-Sakura-Pink/dp/B0BRNP6M1D/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C6104MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BRNP6M1D&pd_rd_r=27c95802-034c-421c-9809-fc495f8c2449&pd_rd_w=itgUg&pd_rd_wg=mwQLT&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=CWWKDQY1JCHSEZ6M3GAB&qid=1690127788&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-497-06195d41-65bd-48f4-8e70-03d97b6094ec,"JD Fresh Nylon 41 Liter Expandable Travel Bags for Women, Duffle Bags for Women Luggage, Foldable Vanity Traveling Bag, Waterproof Hand Bag for Ladies Personal Items (Sakura Pink,41 x 22 x 26 CM cm)  ",799,3.9 out of 5 stars,167,"Made up of long lasting durable water resistant & Waterproof Nylon Material. It is good to use as small Travel bags for women and ladies.NORMAL DIMENSION:41 x 22 x 26 CMZIP CLOSURE - This travel duffel Bag comes with 2 inside small pocket + 1 Main pocket + 1 small Dry wet pocket + 1 Front Small Zipper Pocket. It is mostly suitavble for carry cosmetics and other essensial items with different pockets.EASY TO CARRY - Handbag you can carry it by hand or carry it on your shoulder, or you can easily place it on your luggage through the fixed belt design on the back, which is convenient for storage and transportation, and makes travel more convenient.WIDE RANGE OF APPLICATIONS - Waterproof dry bag gym, Sports, Travel, Weekend, Luggage, Carry-on Bag, Shopping Bag, Beach Bag, Hiking and Camping. Suitable for women, men, teens and big kids, great idea as personal item for airline travel and emergency spare bag in the suitcase.",B0BRNP6M1D,M/s JD Fresh
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyOTUzMjc4NDU0MDY6MTY5MDEyNzgyMjpzcF9hdGZfbmV4dDozMDAwMTMzNDI5ODM4MzI6OjA6Og&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_513_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127822%26sprefix%3Dba%252Caps%252C283%26sr%3D8-513-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black  ,"1,399",4.1 out of 5 stars,"5,734",Care Instructions: Hand Wash OnlyBackpack,Backpack,B09CQ5T3LN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyOTUzMjc4NDU0MDY6MTY5MDEyNzgyMjpzcF9hdGZfbmV4dDoyMDE2NzE1NDk4MTI5ODo6MDo6&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JQSMD5%2Fref%3Dsr_1_514_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127822%26sprefix%3Dba%252Caps%252C283%26sr%3D8-514-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack Bag with 2 Large Compartment for Work Office & Business Travel for Men & Women | Water Resistance | Fit Up to 16 Inch Laptop  ,"2,499",4.4 out of 5 stars,7,"2 Large Compartments 1 Easy access front Pocket with organizer section & 2 mesh side pocketCapacity : 36 L ; Dimensions : 13X9X19 Inch (LXWXH)Pretty much everything on this backpack is heavily padded. The laptop compartment is also super protective, so there's no need to worry about your laptop getting all banged and damaged. These bags are made of long lasting fabric and their stylish designs help you to make the best impression. It's features are such to make sure that every day is bright and organized.Laptop pocket designed for your laptops to give them maximum security. It comes with Ipad Pocket and Pen Pocket which aids in organising your things systematically. A comfortable breathable back and straps to strengthen your shoulder and hence ensures durability.A roller bag sleeve added feature to make your travelling even more comfortable and convenient. It is water resistance also so that your backpack never loses its good look.",B0B4JQSMD5,EUME Lifetsyle Pvt Ltd
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyOTUzMjc4NDU0MDY6MTY5MDEyNzgyMjpzcF9tdGY6MzAwMDAzMTAyMTE5NTMyOjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB085GDV195%2Fref%3Dsr_1_515_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127822%26sprefix%3Dba%252Caps%252C283%26sr%3D8-515-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black Color  ,"3,499",4.0 out of 5 stars,47,"EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black ColorThis bag has 2 Sets of massagers for maximum relaxation of the upper and lower back. It has an Internal Organization panel, a Top Carry Handle and a Heavy Duty Reversible Zipper and can be powered using a Power Bank (10000 mAh recommended); This bag has an adjustable torso and can be custom adjusted to different heights for perfect placement of the massagers on upper and lower backs. It fits most 15.6-inch laptopsWarranty Description: 1 Year Warranty Against Manufacturing Defects",,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyOTUzMjc4NDU0MDY6MTY5MDEyNzgyMjpzcF9tdGY6MjAxMzQwNDc5MTM1OTg6OjA6Og&url=%2FSkating-Resistant-College-Backpack-Computer%2Fdp%2FB09791YC3D%2Fref%3Dsr_1_516_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127822%26sprefix%3Dba%252Caps%252C283%26sr%3D8-516-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack  ",521,3.4 out of 5 stars,93,"★ Convenient & Safe: A Skating, inline, roller skates & casual, travel backpack is easier to carry anywhere. A customized padded fitting shoulder strap is more comfortable and relieves your shoulder. You can carry long period of time easily.★ Lightweight Backpack: Better padding nylon material is used to give maximum back support. Comfortable and proper ventilation in back side feels and relax your muscles. Adjustable and breathable shoulder straps relieve the stress of shoulders.★ Solid & Durable: This backpack is durable & water resistant with metal zippers. Secure & long usage and you can carry skating accessories daily or weekdays. Also look like professional backpack, easily to carry in school/college where you can easily stores books & other accessories. It is convenient for boys, girls, teens, adults, men’s or women’s.★ Multiple Pockets Available: Separate pocket is available for multipurpose fit 15.4 inches you can adjust lower dimension as well. One main pocket is also available for books/magazines/clothes/school/travel accessories. Mesh pocket at side easily to carry sipper or water bottles. Front Pocket is specially meant for store key, pen, pencil, cell phone.★ For Gift Purpose: You can also buy it for gifting purpose as well. You can give gift to your kids. 1 Bag please choose your bag accordingly.",B09791YC3D,"jaspo, jaspo industries ,11 new gautam nagar, kapurthala road, jalandhar"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyOTUzMjc4NDU0MDY6MTY5MDEyNzgyMjpzcF9idGY6MjAxMjU4OTk5MjA2OTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_517_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127822%26sprefix%3Dba%252Caps%252C283%26sr%3D8-517-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty  ","1,800",4.3 out of 5 stars,66,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",B0BWNBQXDZ,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMDYyOTUzMjc4NDU0MDY6MTY5MDEyNzgyMjpzcF9idGY6MzAwMDExMTY2ODM4NzMyOjowOjo&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_518_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127822%26sprefix%3Dba%252Caps%252C283%26sr%3D8-518-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Sage Formal Backpack - black  ,"3,499",5.0 out of 5 stars,2,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go.",B097JLZBK3,Safari
https://aax-eu.amazon.in/x/c/RHwiXwnAlQVcHswfxwtbNeAAAAGJg3ftswMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCc3XOJ/https://www.amazon.in/JD-Expandable-Waterproof-Sakura-Pink/dp/B0BRNP6M1D/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C6104MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BRNP6M1D&pd_rd_r=7c517a5b-b1c1-4f53-be22-408ee5b24ed5&pd_rd_w=NKgfA&pd_rd_wg=nYfFt&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=AGYM8B45NVK0NVP5H61K&qid=1690127822&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-513-06195d41-65bd-48f4-8e70-03d97b6094ec,"JD Fresh Nylon 41 Liter Expandable Travel Bags for Women, Duffle Bags for Women Luggage, Foldable Vanity Traveling Bag, Waterproof Hand Bag for Ladies Personal Items (Sakura Pink,41 x 22 x 26 CM cm)  ",799,3.9 out of 5 stars,167,"Made up of long lasting durable water resistant & Waterproof Nylon Material. It is good to use as small Travel bags for women and ladies.NORMAL DIMENSION:41 x 22 x 26 CMZIP CLOSURE - This travel duffel Bag comes with 2 inside small pocket + 1 Main pocket + 1 small Dry wet pocket + 1 Front Small Zipper Pocket. It is mostly suitavble for carry cosmetics and other essensial items with different pockets.EASY TO CARRY - Handbag you can carry it by hand or carry it on your shoulder, or you can easily place it on your luggage through the fixed belt design on the back, which is convenient for storage and transportation, and makes travel more convenient.WIDE RANGE OF APPLICATIONS - Waterproof dry bag gym, Sports, Travel, Weekend, Luggage, Carry-on Bag, Shopping Bag, Beach Bag, Hiking and Camping. Suitable for women, men, teens and big kids, great idea as personal item for airline travel and emergency spare bag in the suitcase.",B0BRNP6M1D,M/s JD Fresh
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDEzMzgxMDE2MjQ3NDUwOjE2OTAxMjc4NTU6c3BfYXRmX25leHQ6MzAwMDEzMzQyOTgzODMyOjowOjo&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_529_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127855%26sprefix%3Dba%252Caps%252C283%26sr%3D8-529-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black  ,"1,399",4.1 out of 5 stars,"5,734",Care Instructions: Hand Wash OnlyBackpack,Backpack,B09CQ5T3LN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDEzMzgxMDE2MjQ3NDUwOjE2OTAxMjc4NTU6c3BfYXRmX25leHQ6MjAxNjcxNTQ5ODEyOTg6OjA6Og&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JQSMD5%2Fref%3Dsr_1_530_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127855%26sprefix%3Dba%252Caps%252C283%26sr%3D8-530-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack Bag with 2 Large Compartment for Work Office & Business Travel for Men & Women | Water Resistance | Fit Up to 16 Inch Laptop  ,"2,499",4.4 out of 5 stars,7,"2 Large Compartments 1 Easy access front Pocket with organizer section & 2 mesh side pocketCapacity : 36 L ; Dimensions : 13X9X19 Inch (LXWXH)Pretty much everything on this backpack is heavily padded. The laptop compartment is also super protective, so there's no need to worry about your laptop getting all banged and damaged. These bags are made of long lasting fabric and their stylish designs help you to make the best impression. It's features are such to make sure that every day is bright and organized.Laptop pocket designed for your laptops to give them maximum security. It comes with Ipad Pocket and Pen Pocket which aids in organising your things systematically. A comfortable breathable back and straps to strengthen your shoulder and hence ensures durability.A roller bag sleeve added feature to make your travelling even more comfortable and convenient. It is water resistance also so that your backpack never loses its good look.",B0B4JQSMD5,EUME Lifetsyle Pvt Ltd
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDEzMzgxMDE2MjQ3NDUwOjE2OTAxMjc4NTU6c3BfbXRmOjMwMDAwMzEwMjExOTUzMjo6MDo6&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB085GDV195%2Fref%3Dsr_1_531_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127855%26sprefix%3Dba%252Caps%252C283%26sr%3D8-531-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black Color  ,"3,499",4.0 out of 5 stars,47,"EUME Propine 22Ltrs Massager Laptop Backpack with Built-in Massager Technology | Fit Upto 15.6 Inch Laptop for Office & Travel | Black ColorThis bag has 2 Sets of massagers for maximum relaxation of the upper and lower back. It has an Internal Organization panel, a Top Carry Handle and a Heavy Duty Reversible Zipper and can be powered using a Power Bank (10000 mAh recommended); This bag has an adjustable torso and can be custom adjusted to different heights for perfect placement of the massagers on upper and lower backs. It fits most 15.6-inch laptopsWarranty Description: 1 Year Warranty Against Manufacturing Defects",,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDEzMzgxMDE2MjQ3NDUwOjE2OTAxMjc4NTU6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_532_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690127855%26sprefix%3Dba%252Caps%252C283%26sr%3D8-532-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black  ,"3,499",5.0 out of 5 stars,2,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go.",B097JLZBK3,Safari
